LGA_CODE_2021,separate_house,semi_attached,flat_apartment,other_dwelling,total_dwellings,pct_separate,pct_semi_attached,pct_apartment,pct_other,pct_low_density,pct_medium_density,pct_high_density,median_age,pct_age_55_plus,total_population,median_personal_income,median_household_income,median_family_income,tertiary_qualified,total_qualified,pct_tertiary,urban_proximity_score,subdivision_potential_score,high_subdivision_potential,luxury_apartment_demand_score,high_luxury_demand,downsizing_wave_score,high_downsizing_potential,transform_prob_5yr,transform_prob_10yr,transform_prob_15yr,redevelopment_readiness_score,readiness_percentile,readiness_category
LGA56930,404,54,61,0,595,67.9,9.08,10.25,0.0,67.9,9.08,10.25,42,34.44,1597,1501,4565,5012,604,881,68.56,20.18,50.07,False,89.63,True,93.54,True,43.01,67.52,81.49,64.85,45.45,High
LGA57000,126,0,0,4,178,70.79,0.0,0.0,2.25,70.79,0.0,0.0,43,34.34,629,1305,1652,2018,37,347,10.66,8.32,44.59,False,56.82,False,85.21,True,36.45,59.61,74.33,50.55,20.18,Medium
LGA57080,371,819,11107,0,15951,2.33,5.13,69.63,0.0,2.33,5.13,69.63,33,19.52,28463,1053,1931,2480,10587,20650,51.27,66.37,47.88,False,60.96,False,45.58,False,31.84,53.55,68.34,54.27,25.64,Medium
LGA57140,424,8,0,0,523,81.07,1.53,0.0,0.0,81.07,1.53,0.0,52,45.61,1037,585,996,1340,77,416,18.51,14.6,47.91,False,43.69,False,72.81,False,33.36,55.59,70.41,46.42,13.09,Medium
LGA57210,1939,26,3,24,2475,78.34,1.05,0.12,0.97,78.34,1.05,0.12,48,40.92,5388,626,1181,1491,538,2541,21.17,35.22,64.86,False,55.09,False,77.27,False,38.88,62.65,77.17,59.59,36.91,Medium
LGA57280,3419,888,452,69,6365,53.72,13.95,7.1,1.08,53.72,13.95,7.1,32,14.17,15684,1532,2865,3264,1442,7840,18.39,55.58,72.93,False,67.25,False,66.5,False,40.53,64.64,78.97,66.43,49.27,High
LGA57350,296,6,0,0,385,76.88,1.56,0.0,0.0,76.88,1.56,0.0,54,49.01,961,607,1129,1445,54,480,11.25,12.57,46.95,False,39.54,False,75.68,False,32.97,55.08,69.89,45.4,11.45,Medium
LGA57420,740,4,13,25,1268,58.36,0.32,1.03,1.97,58.36,0.32,1.03,42,33.86,2085,926,1655,2019,218,972,22.43,22.83,46.65,False,72.64,False,79.9,False,38.32,61.95,76.53,56.7,29.82,Medium
LGA57490,43771,2745,1582,271,52917,82.72,5.19,2.99,0.51,82.72,5.19,2.99,36,25.62,135678,786,1724,2077,12917,63713,20.27,89.91,95.96,True,67.09,False,77.66,False,45.86,70.69,84.13,82.96,86.18,Very High
LGA57630,34,0,0,7,62,54.84,0.0,0.0,11.29,54.84,0.0,0.0,60,55.96,109,675,949,1833,6,76,7.89,1.95,32.34,False,34.03,False,65.63,False,27.48,47.4,61.85,35.01,3.09,Low
LGA57700,9959,74,36,112,10883,91.51,0.68,0.33,1.03,91.51,0.68,0.33,33,20.87,32173,909,2097,2242,3092,14409,21.46,68.67,87.47,True,78.24,False,77.74,False,45.85,70.68,84.12,78.97,78.36,Very High
LGA57770,264,20,9,69,510,51.76,3.92,1.76,13.53,51.76,3.92,1.76,43,36.47,1031,787,1187,1818,118,567,20.81,14.34,37.38,False,52.71,False,66.17,False,31.59,53.2,67.98,43.8,10.0,Medium
LGA57840,8709,6163,2787,4,20090,43.35,30.68,13.87,0.02,43.35,30.68,13.87,39,31.48,43405,1010,2004,2761,14835,26957,55.03,74.69,74.65,False,79.01,True,75.81,False,43.58,68.16,82.04,76.04,70.82,Very High
LGA57910,52380,28890,8917,63,98405,53.23,29.36,9.06,0.06,53.23,29.36,9.06,38,27.77,226369,912,1786,2332,58904,127047,46.36,96.46,89.0,False,79.11,True,73.84,False,45.73,70.54,84.01,84.23,88.36,Very High
LGA57980,3441,1349,2726,12,8482,40.57,15.9,32.14,0.14,40.57,15.9,32.14,40,32.04,17267,1210,2140,3242,7494,11580,64.72,57.7,66.26,False,66.1,False,76.72,False,40.56,64.66,78.99,67.12,50.55,High
LGA58050,46792,4616,946,238,56454,82.89,8.18,1.68,0.42,82.89,8.18,1.68,35,22.57,152974,840,1843,2109,19252,70630,27.26,91.33,96.53,True,80.36,False,76.41,False,47.39,72.33,85.44,86.42,93.36,Very High
LGA58190,136,0,0,0,209,65.07,0.0,0.0,0.0,65.07,0.0,0.0,46,34.2,386,701,1125,1583,32,162,19.75,4.78,39.87,False,49.85,False,67.56,False,31.87,53.59,68.38,42.27,8.18,Medium
LGA58260,191,11,0,0,274,69.71,4.01,0.0,0.0,69.71,4.01,0.0,42,34.96,575,748,1366,1696,34,248,13.71,7.43,43.96,False,50.85,False,79.3,False,34.6,57.23,72.03,47.21,14.55,Medium
LGA58330,1707,10,0,26,2159,79.06,0.46,0.0,1.2,79.06,0.46,0.0,54,48.05,4601,624,1272,1579,445,2374,18.74,33.81,62.73,False,53.69,False,80.96,False,38.81,62.56,77.09,59.24,36.18,Medium
LGA58400,125,3,0,0,227,55.07,1.32,0.0,0.0,55.07,1.32,0.0,55,46.98,298,512,864,1125,11,124,8.87,3.89,33.62,False,33.9,False,65.25,False,27.67,47.69,62.16,35.65,3.82,Low
LGA58470,35,3,0,10,76,46.05,3.95,0.0,13.16,46.05,3.95,0.0,37,21.76,170,484,1300,1312,7,62,11.29,2.3,27.57,False,46.85,False,53.34,False,26.52,46.0,60.32,33.78,2.36,Low
LGA58510,8361,3731,3257,6,17142,48.77,21.77,19.0,0.04,48.77,21.77,19.0,36,24.87,36889,987,1844,2473,10551,22798,46.28,70.27,75.98,False,69.79,True,69.67,False,41.83,66.16,80.31,71.71,61.09,High
LGA58540,276,3,0,5,344,80.23,0.87,0.0,1.45,80.23,0.87,0.0,48,40.27,802,963,1653,2200,46,344,13.37,10.8,45.92,False,58.15,False,90.95,True,37.7,61.19,75.82,53.21,23.82,Medium
LGA58570,7418,3380,4574,54,17385,42.67,19.44,26.31,0.31,42.67,19.44,26.31,36,22.4,36537,1193,2209,3050,13239,23641,56.0,70.09,72.42,False,69.01,False,68.3,False,40.92,65.09,79.37,70.07,56.55,High
LGA58610,640,38,0,4,808,79.21,4.7,0.0,0.5,79.21,4.7,0.0,49,43.55,1761,686,1183,1718,142,702,20.23,21.95,52.3,False,52.86,False,77.33,False,36.23,59.33,74.06,52.63,22.73,Medium
LGA58680,182,0,0,0,214,85.05,0.0,0.0,0.0,85.05,0.0,0.0,49,38.5,535,824,1687,2100,18,258,6.98,6.99,43.87,False,56.45,False,90.11,True,36.96,60.26,74.95,51.2,20.73,Medium
LGA58760,65649,5066,302,184,75811,86.6,6.68,0.4,0.24,86.6,6.68,0.4,35,22.46,209111,817,1894,2148,27076,97322,27.82,95.58,98.23,True,83.25,True,77.1,False,48.08,73.04,86.0,88.67,97.64,Very High
LGA58820,1459,96,0,25,2108,69.21,4.55,0.0,1.19,69.21,4.55,0.0,48,39.94,4234,620,1312,1701,242,1943,12.45,32.57,61.04,False,47.93,False,82.11,False,37.86,61.38,76.0,57.34,31.09,Medium
LGA58890,285,6,0,0,333,85.59,1.8,0.0,0.0,85.59,1.8,0.0,50,40.88,773,804,1325,1708,72,326,22.09,10.44,45.72,False,63.95,False,83.14,False,37.38,60.79,75.45,52.58,22.55,Medium
LGA59030,95,0,0,0,125,76.0,0.0,0.0,0.0,76.0,0.0,0.0,48,47.18,248,817,1318,1465,10,108,9.26,2.83,41.63,False,47.1,False,82.8,False,34.11,56.58,71.39,45.53,11.64,Medium
LGA59100,223,5,0,0,287,77.7,1.74,0.0,0.0,77.7,1.74,0.0,47,40.72,690,742,1256,1662,39,291,13.4,9.38,45.13,False,45.46,False,79.96,False,34.14,56.62,71.43,46.77,13.82,Medium
LGA59170,347,12,4,0,452,76.77,2.65,0.88,0.0,76.77,2.65,0.88,41,33.89,1021,1015,1739,2243,119,465,25.59,13.98,47.63,False,78.15,False,86.16,True,40.11,64.13,78.51,58.16,33.45,Medium
LGA59250,80,9,0,0,198,40.4,4.55,0.0,0.0,40.4,4.55,0.0,35,17.01,535,1196,1109,767,27,296,9.12,6.99,26.95,False,37.74,False,39.21,False,22.43,39.83,53.33,28.72,0.91,Low
LGA59310,490,26,0,9,625,78.4,4.16,0.0,1.44,78.4,4.16,0.0,44,37.16,1297,767,1269,1757,98,540,18.15,17.7,49.67,False,52.27,False,77.97,False,35.73,58.69,73.45,51.0,20.36,Medium
LGA59320,161,0,0,0,208,77.4,0.0,0.0,0.0,77.4,0.0,0.0,45,39.96,448,741,1385,1663,39,208,18.75,5.66,43.16,False,58.68,False,85.15,True,36.43,59.59,74.32,50.04,18.73,Medium
LGA59330,201,6,0,0,324,62.04,1.85,0.0,0.0,62.04,1.85,0.0,54,49.15,470,582,916,1481,20,200,10.0,6.19,38.87,False,34.49,False,68.47,False,29.41,50.17,64.82,38.64,5.45,Low
LGA59340,1459,239,116,240,2631,55.45,9.08,4.41,9.12,55.45,9.08,4.41,33,19.53,7477,1016,1858,2082,868,3629,23.92,41.59,63.28,False,74.84,False,67.29,False,39.93,63.91,78.32,62.83,42.73,High
LGA59350,25,0,0,7,64,39.06,0.0,0.0,10.94,39.06,0.0,0.0,34,20.0,340,1397,1575,1583,10,227,4.41,4.42,24.77,False,53.6,False,56.23,False,27.49,47.42,61.87,35.77,4.18,Low
LGA59360,347,24,3,0,595,58.32,4.03,0.5,0.0,58.32,4.03,0.5,47,35.29,1173,1128,1370,2057,79,579,13.64,16.46,42.26,False,50.47,False,74.91,False,33.56,55.86,70.67,47.32,14.73,Medium
LGA59370,1344,39,6,11,1700,79.06,2.29,0.35,0.65,79.06,2.29,0.35,56,51.52,3459,604,1127,1538,359,1666,21.55,29.2,58.6,False,53.44,False,75.52,False,37.25,60.62,75.29,55.66,27.82,Medium
LGA59499,0,0,0,0,0,,,,,,,,0,25.93,8055,0,0,0,723,5668,12.76,43.01,,False,,False,,False,,,,,,
LGA59799,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,14.79,514,2123,2250,1375,55,428,12.85,6.55,3.65,False,65.99,False,42.61,False,22.53,39.99,53.51,29.55,1.09,Low
LGA60210,2744,86,86,69,4512,60.82,1.91,1.91,1.53,60.82,1.91,1.91,56,51.6,6770,484,836,1132,761,3368,22.6,39.82,64.22,False,49.34,False,67.47,False,36.59,59.79,74.5,56.43,29.27,Medium
LGA60410,6101,121,648,6,7212,84.6,1.68,8.99,0.08,84.6,1.68,8.99,35,25.04,18995,700,1352,1593,1185,7419,15.97,59.65,83.86,False,43.93,False,69.22,False,39.72,63.66,78.1,65.38,47.0,High
LGA60610,7310,632,145,15,8857,82.53,7.14,1.64,0.17,82.53,7.14,1.64,40,32.11,19918,661,1225,1598,2000,8927,22.4,60.0,84.0,True,57.78,False,71.03,False,41.83,66.16,80.32,69.4,54.73,High
LGA60810,8335,716,30,143,9968,83.62,7.18,0.3,1.43,83.62,7.18,0.3,48,40.74,22760,634,1209,1562,2602,10810,24.07,63.01,85.2,True,61.01,False,78.44,False,43.41,67.98,81.88,73.02,64.09,High
LGA61010,964,0,12,22,2580,37.36,0.0,0.47,0.85,37.36,0.0,0.47,50,43.93,2520,569,1013,1400,232,1139,20.37,25.13,36.44,False,47.74,False,59.14,False,29.52,50.32,64.99,42.68,8.91,Medium
LGA61210,2868,103,26,23,3717,77.16,2.77,0.7,0.62,77.16,2.77,0.7,41,34.43,8117,670,1270,1614,573,3449,16.61,43.19,73.51,False,49.12,False,75.31,False,39.38,63.25,77.72,61.8,41.27,High
LGA61410,21987,1181,276,97,25074,87.69,4.71,1.1,0.39,87.69,4.71,1.1,41,33.69,61531,820,1602,1991,11852,31860,37.2,79.29,91.72,True,81.28,False,83.73,True,47.61,72.55,85.62,84.63,89.64,Very High
LGA61510,3861,127,68,46,4461,86.55,2.85,1.52,1.03,86.55,2.85,1.52,42,33.41,10942,619,1244,1518,787,4515,17.43,48.14,79.26,False,47.87,False,73.02,False,39.94,63.92,78.33,63.63,43.45,High
LGA61610,9392,1234,24,98,11600,80.97,10.64,0.21,0.84,80.97,10.64,0.21,43,35.69,26150,630,1167,1495,2600,11906,21.84,65.31,86.12,True,56.06,False,72.54,False,42.17,66.56,80.66,71.05,58.55,High
LGA61810,2638,70,26,16,3713,71.05,1.89,0.7,0.43,71.05,1.89,0.7,48,42.44,6829,583,1039,1358,566,2962,19.11,40.53,69.87,False,45.31,False,73.37,False,37.91,61.45,76.07,58.74,35.55,Medium
LGA62010,403,12,0,0,635,63.46,1.89,0.0,0.0,63.46,1.89,0.0,57,54.56,922,678,1057,1542,135,475,28.42,11.86,42.85,False,59.61,False,70.91,False,34.44,57.02,71.82,47.86,15.09,Medium
LGA62210,2607,251,27,26,3492,74.66,7.19,0.77,0.74,74.66,7.19,0.77,49,41.8,7033,519,996,1272,566,3051,18.55,40.88,70.42,False,43.11,False,72.81,False,37.63,61.1,75.74,58.28,33.82,Medium
LGA62410,2003,35,10,18,4453,44.98,0.79,0.22,0.4,44.98,0.79,0.22,57,53.29,5012,596,1005,1289,668,2656,25.15,34.51,49.53,False,55.86,False,62.3,False,33.93,56.35,71.16,51.3,20.91,Medium
LGA62610,16189,1064,2493,85,21052,76.9,5.05,11.84,0.4,76.9,5.05,11.84,37,29.02,50411,691,1325,1632,7148,24481,29.2,76.64,90.66,True,59.45,False,72.16,False,43.34,67.9,81.81,75.43,70.36,Very High
LGA62810,14780,2451,4040,109,23770,62.18,10.31,17.0,0.46,62.18,10.31,17.0,37,29.6,55077,886,1842,2324,20186,35503,56.86,78.23,86.82,False,74.02,True,80.04,False,45.51,70.3,83.82,80.21,80.36,Very High
LGA63010,6729,109,29,86,8274,81.33,1.32,0.35,1.04,81.33,1.32,0.35,46,38.33,18259,609,1227,1514,2956,9389,31.48,59.29,83.72,False,66.94,False,77.36,False,43.78,68.39,82.23,73.05,64.36,High
LGA63210,2349,77,0,10,2707,86.78,2.84,0.0,0.37,86.78,2.84,0.0,49,41.13,6603,604,1207,1470,661,3226,20.49,39.47,68.99,False,54.59,False,78.36,False,39.72,63.66,78.09,61.83,41.45,High
LGA63410,622,23,4,3,816,76.23,2.82,0.49,0.37,76.23,2.82,0.49,45,39.46,1617,845,1330,1719,149,811,18.37,20.35,51.37,False,55.22,False,82.89,False,37.18,60.53,75.21,54.01,25.09,Medium
LGA63610,14002,745,234,86,16770,83.49,4.44,1.4,0.51,83.49,4.44,1.4,41,32.86,40082,796,1667,2025,10219,22451,45.52,72.92,89.17,True,84.17,True,84.1,True,47.59,72.53,85.61,83.4,87.09,Very High
LGA63810,4566,251,33,53,5571,81.96,4.51,0.59,0.95,81.96,4.51,0.59,49,42.08,12420,645,1256,1534,1283,5855,21.91,50.8,80.32,False,59.42,False,79.96,False,42.57,67.02,81.06,69.1,53.64,High
LGA64010,22246,2922,2396,108,30041,74.05,9.73,7.98,0.36,74.05,9.73,7.98,39,30.78,70055,694,1310,1677,11339,34024,33.33,81.77,92.71,True,63.99,False,72.97,False,44.36,69.04,82.78,78.41,77.09,Very High
LGA64210,7426,406,366,51,8894,83.49,4.56,4.12,0.57,83.49,4.56,4.12,46,38.44,20709,670,1290,1675,2490,9452,26.34,60.88,84.35,True,62.86,False,80.02,False,43.7,68.31,82.16,73.2,64.73,High
LGA64610,4980,127,341,39,6174,80.66,2.06,5.52,0.63,80.66,2.06,5.52,46,38.55,13745,683,1259,1618,1511,6216,24.31,52.92,81.17,False,57.9,False,78.61,False,42.34,66.76,80.83,69.06,53.45,High
LGA64810,6373,100,8,20,7749,82.24,1.29,0.1,0.26,82.24,1.29,0.1,42,34.85,16734,726,1400,1719,1999,8362,23.91,57.17,82.87,False,69.33,False,80.49,True,44.33,69.01,82.75,73.75,66.36,High
LGA65010,2424,9,22,7,2804,86.45,0.32,0.78,0.25,86.45,0.32,0.78,44,35.26,6662,660,1332,1605,494,2828,17.47,39.65,69.18,False,53.44,False,78.88,False,39.67,63.6,78.04,61.76,40.73,High
LGA65210,1105,15,7,21,2478,44.59,0.61,0.28,0.85,44.59,0.61,0.28,57,54.45,2593,509,863,1174,382,1400,27.29,25.49,40.86,False,55.86,False,60.7,False,31.94,53.68,68.48,46.5,13.45,Medium
LGA65410,5407,355,21,58,6562,82.4,5.41,0.32,0.88,82.4,5.41,0.32,48,40.65,14300,605,1138,1516,1466,6587,22.26,53.81,81.52,False,55.54,False,76.03,False,41.76,66.08,80.25,68.11,51.82,High
LGA65610,1754,49,24,16,2761,63.53,1.77,0.87,0.58,63.53,1.77,0.87,47,37.91,4263,548,958,1406,303,1976,15.33,32.74,57.92,False,37.28,False,67.31,False,33.57,55.88,70.69,50.07,18.91,Medium
LGA65810,9390,117,186,72,10901,86.14,1.07,1.71,0.66,86.14,1.07,1.71,45,37.98,25145,700,1402,1758,4105,12974,31.64,64.78,85.91,True,73.64,False,83.8,True,45.77,70.59,84.05,78.09,76.36,Very High
LGA69499,0,0,0,0,0,,,,,,,,0,28.61,1377,0,0,0,113,760,14.87,18.58,,False,,False,,False,,,,,,
LGA69799,0,0,0,0,0,,,,,,,,43,0.0,19,2249,0,0,0,14,0.0,1.06,,False,,False,,False,,,,,,
LGA70200,5709,2482,375,175,10065,56.72,24.66,3.73,1.74,56.72,24.66,3.73,34,21.35,25912,1131,2142,2484,5111,13353,38.28,65.13,78.46,False,87.35,True,73.0,False,44.91,69.65,83.28,76.65,72.91,Very High
LGA70420,1362,116,53,52,2155,63.2,5.38,2.46,2.41,63.2,5.38,2.46,30,17.27,6316,456,1474,1035,417,2169,19.23,38.58,64.18,False,60.4,False,61.98,False,37.37,60.77,75.43,57.56,31.82,Medium
LGA70540,32,0,10,0,44,72.73,0.0,22.73,0.0,72.73,0.0,22.73,32,18.79,149,272,680,661,0,23,0.0,2.12,41.15,False,8.63,False,49.64,False,22.47,39.9,53.4,27.34,0.55,Low
LGA70620,645,18,13,17,972,66.36,1.85,1.34,1.75,66.36,1.85,1.34,28,14.37,3591,272,1122,635,138,937,14.73,30.09,57.14,False,39.69,False,48.12,False,30.86,52.19,66.94,45.11,10.73,Medium
LGA70700,361,27,3,35,614,58.79,4.4,0.49,5.7,58.79,4.4,0.49,51,44.67,1276,607,996,1379,113,689,16.4,17.35,43.09,False,39.64,False,68.01,False,31.03,52.43,67.19,43.31,9.45,Medium
LGA71000,14745,3671,9768,181,31431,46.91,11.68,31.08,0.58,46.91,11.68,31.08,35,21.62,80530,1111,2188,2463,19259,45917,41.94,83.01,80.01,False,62.19,False,69.23,False,41.48,65.75,79.95,73.46,65.45,High
LGA71150,0,0,158,0,208,0.0,0.0,75.96,0.0,0.0,0.0,75.96,37,23.21,293,1741,2281,2944,113,230,49.13,3.72,2.07,False,64.12,False,51.19,False,23.33,41.22,54.93,30.19,1.45,Low
LGA71300,1307,99,9,15,1752,74.6,5.65,0.51,0.86,74.6,5.65,0.51,28,12.11,8778,290,1395,775,267,1796,14.87,44.25,75.26,False,52.53,False,57.51,False,37.71,61.2,75.83,58.94,35.82,Medium
LGA72200,2209,432,53,73,3324,66.46,13.0,1.59,2.2,66.46,13.0,1.59,33,19.45,9643,1072,2116,2353,1173,4985,23.53,46.37,75.81,False,80.76,False,75.07,False,43.9,68.53,82.34,70.97,58.18,High
LGA72300,5750,115,119,226,7121,80.75,1.61,1.67,3.17,80.75,1.61,1.67,39,25.59,21411,1119,2346,2675,2057,10717,19.19,61.59,84.64,True,73.68,False,84.0,False,45.59,70.4,83.9,77.13,74.09,Very High
LGA72330,982,54,18,47,1573,62.43,3.43,1.14,2.99,62.43,3.43,1.14,30,13.52,5748,286,1151,743,213,1236,17.23,36.46,61.75,False,43.98,False,46.65,False,32.24,54.08,68.89,48.47,15.82,Medium
LGA72800,9348,1158,1786,14,13443,69.54,8.61,13.29,0.1,69.54,8.61,13.29,31,14.69,37247,1133,2199,2453,4571,18134,25.21,70.62,87.99,False,71.56,False,72.05,False,44.41,69.09,82.82,76.42,72.18,Very High
LGA73600,807,176,28,134,1500,53.8,11.73,1.87,8.93,53.8,11.73,1.87,29,14.55,6486,288,1320,756,254,1996,12.73,39.12,59.36,False,46.59,False,50.51,False,32.74,54.76,69.57,49.91,18.0,Medium
LGA74050,489,30,61,15,712,68.68,4.21,8.57,2.11,68.68,4.21,8.57,30,14.01,2348,240,757,551,93,516,18.02,24.42,53.71,False,32.02,False,44.51,False,28.35,48.66,63.21,40.13,6.36,Medium
LGA74550,440,86,4,30,758,58.05,11.35,0.53,3.96,58.05,11.35,0.53,27,16.66,2815,392,1194,875,108,992,10.89,26.02,49.21,False,41.27,False,49.37,False,29.64,50.5,65.17,42.63,8.64,Medium
LGA74560,171,0,0,6,265,64.53,0.0,0.0,2.26,64.53,0.0,0.0,52,48.46,423,826,1355,1768,82,246,33.33,5.31,39.84,False,74.35,False,81.89,False,37.57,61.02,75.66,52.07,21.82,Medium
LGA74660,976,118,33,55,1595,61.19,7.4,2.07,3.45,61.19,7.4,2.07,28,11.05,6281,285,1523,771,285,1642,17.36,38.23,62.82,False,57.66,False,55.91,False,35.85,58.85,73.6,54.88,26.36,Medium
LGA74680,398,78,6,13,651,61.14,11.98,0.92,2.0,61.14,11.98,0.92,26,9.32,2973,196,804,467,71,503,14.12,27.08,51.72,False,34.84,False,36.8,False,27.12,46.88,61.29,38.84,5.82,Low
LGA79399,1485,305,161,91,2882,51.53,10.58,5.59,3.16,51.53,10.58,5.59,35,18.83,6802,1160,2087,2805,915,3838,23.84,40.18,59.12,False,76.51,False,67.52,False,39.43,63.32,77.78,61.78,41.09,High
LGA79499,0,0,0,0,0,,,,,,,,0,27.29,3500,0,0,0,369,2351,15.7,29.56,,False,,False,,False,,,,,,
LGA79799,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,20.2,99,1478,4150,0,8,71,11.27,1.59,0.83,False,67.91,False,50.15,False,23.52,41.51,55.26,30.08,1.27,Low
LGA89399,106433,28921,32669,168,180389,59.0,16.03,18.11,0.09,59.0,16.03,18.11,35,23.68,453890,1204,2373,2872,144448,264899,54.53,99.47,93.5,False,77.93,True,77.53,False,46.76,71.65,84.91,86.81,94.55,Very High
LGA89499,0,0,0,0,0,,,,,,,,0,21.16,605,0,0,0,100,368,27.17,7.96,,False,,False,,False,,,,,,
LGA89799,0,0,0,0,0,,,,,,,,0,,0,0,0,0,0,0,0.0,0.35,,False,,False,,False,,,,,,
LGA99399,946,11,14,3,1179,80.24,0.93,1.19,0.25,80.24,0.93,1.19,49,42.06,2494,728,1199,1630,328,1390,23.6,24.78,54.9,False,59.1,False,78.07,False,37.71,61.2,75.83,55.72,28.0,Medium
LGA99499,0,0,0,0,0,,,,,,,,0,27.27,11,0,0,0,0,11,0.0,0.71,,False,,False,,False,,,,,,
LGA99799,0,0,0,0,0,,,,,,,,0,,0,0,0,0,0,0,0.0,0.35,,False,,False,,False,,,,,,
